ID,latitude,longitude,district,address_offers,agent_offers,subway_offers,closest_subway,dist_to_subway,subway_grade,subway_dist_to_center,rooms,floor,max_floor,footage,material,repair,price,category_age
MAL10647,55.647114,37.5787904,UZAO,1.0,1.0,4.0,Terekhovo,1303.0,Underground,,Two Room,3.0,5.0,45.0,block,,9800000.0,Old buildings
MAL6206,55.668777,37.79128,UVAO,1.0,1.0,17.0,Medvedkovo,,Underground,12430.0,One Room,8.0,8.0,39.0,panel,Good,7700000.0,Middle-aged buildings
MAL12167,55.642692,37.336921,ZAO,,1.0,4.0,Novatorskaya,1173.0,Underground,22177.0,Two Room,4.0,,53.4,panel,,10000000.0,Middle-aged buildings
MAL10872,55.7399348,37.4961005,ZAO,1.0,1.0,6.0,Biblioteka Imeni Lenina,405.0,Underground,7481.0,Two Room,7.0,14.0,55.0,panel,Good,16950000.0,Middle-aged buildings
MAL883,55.88170989999999,37.6829085,SVAO,1.0,92.0,17.0,Aviamotornaya,,,15384.0,Two Room,2.0,24.0,57.0,monolith,,14300000.0,Young buildings
MAL5556,55.637428,37.680194,UAO,1.0,1.0,11.0,Otradnoye,648.0,Suburban rail,,One Room,3.0,17.0,,panel,Enough,7200000.0,Middle-aged buildings
MAL6142,55.673301,37.747568,UVAO,,,,Medvedkovo,955.0,Underground,12430.0,Two Room,9.0,12.0,52.0,panel,,11200000.0,Middle-aged buildings
MAL10046,55.872758,37.615821,SVAO,1.0,,,Prazhskaya,1158.0,Underground,12480.0,Two Room,3.0,18.0,65.0,monolith,Good,16000000.0,Middle-aged buildings
MAL9432,55.652486,,UVAO,1.0,5.0,11.0,,522.0,Underground,13657.0,One Room,,14.0,41.0,panel,Good,10000000.0,Middle-aged buildings
MAL6594,,37.5735992,UZAO,1.0,4.0,,Dubrovka,844.0,Underground,8931.0,Two Room,,9.0,45.3,panel,Enough,10800000.0,Old buildings
MAL11705,,37.599902,SVAO,1.0,66.0,1.0,Aeroport,,Underground,6844.0,Two Room,6.0,7.0,74.5,block,,15900000.0,Old buildings
MAL463,55.76839,37.73577,VAO,1.0,1.0,2.0,CSKA,621.0,Urban rail,8355.0,One Room,3.0,5.0,,brick,Enough,7700000.0,Old buildings
MAL8165,55.75775260000001,37.7812484,VAO,1.0,1.0,16.0,Petrovsko-Razumovskaya,775.0,,10558.0,Two Room,7.0,9.0,,block,Enough,8150000.0,Old buildings
MAL1298,55.692501,37.558445,UZAO,1.0,12.0,,,1053.0,Underground,,Two Room,10.0,,52.3,brick,Enough,17500000.0,Old buildings
MAL10330,55.6932648,37.5037454,,1.0,1.0,,Vorontsovskaya,584.0,Underground,,One Room,13.0,17.0,37.5,panel,Poor,9950000.0,Middle-aged buildings
MAL10409,55.659886,,UAO,2.0,1.0,7.0,Timiryazevskaya,723.0,Underground,10013.0,Two Room,13.0,14.0,52.0,block,Enough,12200000.0,Middle-aged buildings
MAL6201,55.6697693,37.7587578,UVAO,2.0,1.0,25.0,Medvedkovo,780.0,Underground,12430.0,One Room,13.0,,38.1,panel,Enough,8500000.0,Middle-aged buildings
MAL8417,55.81551,37.584118,SVAO,1.0,1.0,7.0,,,Underground,7829.0,Two Room,4.0,12.0,40.0,block,Enough,11500000.0,Old buildings
MAL11828,55.633638,37.614707,,1.0,1.0,10.0,ZIL,939.0,Underground,12436.0,Two Room,13.0,17.0,58.2,panel,Poor,13450000.0,Middle-aged buildings
MAL8821,55.689025,37.494629,ZAO,1.0,1.0,,Novokosino,604.0,,10800.0,Two Room,,17.0,53.3,panel,Enough,14490000.0,Middle-aged buildings
MAL10722,55.69231800000001,37.42624,ZAO,1.0,18.0,9.0,Nagatinskaya,2898.0,Underground,13867.0,Two Room,8.0,23.0,63.3,monolith,Good,17500000.0,Young buildings
MAL1215,55.71108589999999,37.5977362,UAO,1.0,1.0,5.0,Aleksandrovsky Sad,903.0,Underground,5386.0,Two Room,4.0,9.0,38.0,block,Enough,11350000.0,Old buildings
MAL11901,55.8689679,37.5672605,SAO,1.0,1.0,8.0,,530.0,,12882.0,Two Room,2.0,9.0,46.0,panel,,9650000.0,Old buildings
MAL7271,55.626553,37.596094,UAO,1.0,1.0,3.0,Kaluzhskaya,,Underground,14441.0,One Room,8.0,9.0,32.0,monolith,,7200000.0,Old buildings
MAL9408,55.6537,,UVAO,,,19.0,Khovrino,,Underground,13657.0,Two Room,11.0,12.0,52.0,panel,Good,9950000.0,Middle-aged buildings
MAL10468,55.8210945,37.5851849,SVAO,1.0,1.0,5.0,Belokamennaya,309.0,Underground,7965.0,Two Room,3.0,22.0,,panel,Enough,14400000.0,Young buildings
MAL2320,,37.9420436,UVAO,1.0,,31.0,Dmitrievskaya,890.0,Underground,20323.0,,7.0,17.0,56.0,panel,Good,9300000.0,Young buildings
MAL11253,55.70955229999999,37.6036812,UAO,1.0,,,Verkhnie Kotly,1064.0,,3744.0,One Room,6.0,9.0,31.6,brick,Enough,10900000.0,Old buildings
MAL6182,55.67039200000001,37.763504,UVAO,1.0,,18.0,Medvedkovo,699.0,Underground,12430.0,One Room,3.0,17.0,35.7,panel,Good,8300000.0,Middle-aged buildings
MAL8114,55.751725,37.798268,VAO,,24.0,16.0,Petrovsko-Razumovskaya,883.0,Underground,10558.0,Two Room,3.0,12.0,52.0,block,Enough,10500000.0,Old buildings
MAL617,55.888998,37.558436,SAO,1.0,218.0,9.0,Troparyovo,952.0,Suburban rail,14761.0,Two Room,7.0,32.0,44.0,monolith,Good,9500000.0,Middle-aged buildings
MAL9414,55.645426,37.733707,,2.0,2.0,20.0,Khovrino,1230.0,Underground,13657.0,One Room,7.0,14.0,39.1,monolith,Good,8200000.0,Middle-aged buildings
MAL3881,55.71409,37.40166,ZAO,,1.0,7.0,,1143.0,Suburban rail,13945.0,One Room,6.0,,38.0,panel,,10500000.0,Young buildings
MAL6448,55.797695,37.482906,SZAO,1.0,37.0,11.0,Chertanovskaya,838.0,Underground,8949.0,Two Room,5.0,5.0,64.0,panel,Good,16500000.0,Old buildings
MAL846,55.64715500000001,37.502981,UZAO,1.0,,6.0,Yugo-Zapadnaya,,Underground,13444.0,Two Room,2.0,16.0,61.0,panel,Good,12950000.0,Middle-aged buildings
MAL462,55.76885770000001,37.7354717,VAO,1.0,1.0,4.0,CSKA,,Urban rail,8355.0,Two Room,10.0,,39.0,block,Enough,8600000.0,Old buildings
MAL4340,55.7869783,37.579554,SAO,1.0,1.0,6.0,Davydkovo,927.0,,4978.0,One Room,1.0,6.0,35.6,brick,Good,11300000.0,Old buildings
MAL5681,,37.602597,,1.0,1.0,6.0,Sretensky Bulvar,352.0,Underground,15733.0,,19.0,22.0,48.0,monolith,Good,13700000.0,Middle-aged buildings
MAL5269,55.785802,37.631523,CAO,1.0,92.0,6.0,Krestyanskaya Zastava,516.0,Underground,3416.0,,1.0,3.0,48.2,brick,Poor,12000000.0,Old buildings
MAL9905,55.889876,,SAO,1.0,15.0,,Babushkinskaya,1767.0,Suburban rail,17605.0,One Room,12.0,14.0,39.0,panel,Good,7700000.0,Middle-aged buildings
MAL1703,55.677423,37.67687,UAO,1.0,1.0,15.0,,824.0,Underground,8849.0,Two Room,10.0,17.0,52.2,monolith,Enough,15660000.0,Middle-aged buildings
MAL5568,55.64418320000001,37.7048482,UVAO,2.0,12.0,,,1075.0,Suburban rail,,One Room,,32.0,40.0,monolith,Poor,7900000.0,Young buildings
MAL2399,55.700111,37.929988,UVAO,1.0,1.0,31.0,Dmitrievskaya,340.0,Underground,20323.0,Two Room,25.0,25.0,59.0,panel,Enough,10870000.0,Young buildings
MAL7568,55.747703,37.688297,UVAO,2.0,4.0,17.0,Bibirevo,353.0,Underground,4268.0,Two Room,6.0,12.0,71.0,monolith,Poor,17500000.0,Young buildings
MAL4726,55.754387,37.811573,VAO,2.0,3.0,19.0,Mendeleyevskaya,304.0,Underground,12458.0,One Room,1.0,12.0,34.6,block,,7250000.0,Old buildings
MAL11641,55.72944,37.572865,,1.0,57.0,1.0,Novokhokhlovskaya,510.0,Underground,3532.0,Two Room,4.0,14.0,48.0,panel,Enough,17900000.0,Old buildings
MAL10446,55.820329,37.593246,SVAO,1.0,2.0,6.0,Belokamennaya,316.0,Underground,,One Room,6.0,23.0,37.5,monolith,Poor,10980000.0,Young buildings
MAL3224,55.86691,37.52668,SAO,1.0,11.0,,Mnyovniki,,,13417.0,Two Room,12.0,12.0,47.0,block,,10000000.0,Old buildings
MAL12147,,37.535826,ZAO,1.0,8.0,4.0,Domodedovskaya,716.0,Underground,5174.0,Two Room,2.0,10.0,,brick,Enough,16500000.0,Old buildings
MAL7419,55.891735,37.591278,SVAO,1.0,1.0,,,,Underground,16430.0,One Room,1.0,12.0,34.0,panel,Enough,7850000.0,Old buildings
MAL1694,55.67493560000001,37.6912909,UAO,1.0,1.0,,Izmaylovskaya,1751.0,Underground,8849.0,One Room,6.0,12.0,40.0,panel,Enough,9250000.0,Middle-aged buildings
MAL2174,55.7731466,37.6756583,CAO,,,1.0,Frunzenskaya,227.0,,4563.0,One Room,,9.0,,brick,Good,12000000.0,Old buildings
MAL7511,55.74253,37.683437,CAO,1.0,,,Bibirevo,453.0,Underground,4268.0,Two Room,4.0,12.0,45.3,block,Enough,12000000.0,Old buildings
MAL5134,55.8635035,,,1.0,1.0,10.0,Universitet,,Underground,14800.0,One Room,3.0,35.0,,monolith,Excellent,13500000.0,Young buildings
MAL810,55.643612,37.51653,UZAO,2.0,53.0,,Yugo-Zapadnaya,617.0,Underground,13444.0,One Room,1.0,5.0,,panel,Enough,7400000.0,Old buildings
MAL11728,55.76631800000001,37.6559188,CAO,1.0,1.0,3.0,Pervomayskaya,,Underground,3093.0,Two Room,2.0,5.0,46.9,monolith,Poor,14000000.0,Old buildings
MAL4906,55.837272,37.458211,,1.0,1.0,,Buninskaya Alleya,1722.0,Underground,15359.0,Two Room,,25.0,75.0,panel,Excellent,19000000.0,Middle-aged buildings
MAL87,55.6102066,37.7424953,UAO,2.0,13.0,,Park Pobedy,,Underground,17166.0,Two Room,5.0,12.0,,panel,Enough,10300000.0,Old buildings
MAL4464,55.730887,37.751987,UVAO,1.0,1.0,11.0,Ulitsa Starokachalovskaya,409.0,Underground,9000.0,,4.0,17.0,,monolith,Good,11800000.0,Middle-aged buildings
MAL9970,,37.4590849,ZAO,1.0,1.0,5.0,,648.0,Underground,,Two Room,14.0,19.0,55.4,brick,Enough,15350000.0,Young buildings
MAL3192,55.87141,37.5554,SAO,1.0,,21.0,Mnyovniki,747.0,Underground,13417.0,One Room,9.0,9.0,,monolith,Poor,6850000.0,Old buildings
MAL9305,,37.540147,SAO,2.0,1.0,3.0,Sportivnaya,650.0,Underground,4919.0,Two Room,,19.0,,monolith,Enough,15500000.0,Young buildings
MAL6356,,37.7016682,UVAO,1.0,45.0,7.0,,325.0,Underground,,,5.0,14.0,41.1,monolith,,10499500.0,Middle-aged buildings
MAL11989,55.833268,37.527382,SAO,1.0,1.0,,Kuntsevskaya,843.0,Urban rail,11410.0,Two Room,5.0,9.0,45.0,panel,Enough,10000000.0,Old buildings
MAL6179,55.676819,37.751305,,1.0,,21.0,Medvedkovo,648.0,Underground,12430.0,Two Room,12.0,14.0,46.2,panel,Enough,8900000.0,Old buildings
MAL8400,55.829244,37.568318,SAO,1.0,1.0,9.0,Vystavochny Tsentr,,Underground,,One Room,14.0,16.0,,block,Good,10500000.0,Middle-aged buildings
MAL1293,55.6897167,37.5742275,,2.0,7.0,10.0,Preobrazhenskaya Ploshchad,,,7728.0,Two Room,3.0,6.0,48.0,brick,Enough,12700000.0,Old buildings
MAL1505,55.788485,37.740318,VAO,1.0,1.0,5.0,,,Underground,9093.0,,2.0,12.0,34.9,block,Enough,8400000.0,Old buildings
MAL1720,55.682644,37.656532,UAO,1.0,1.0,14.0,,,,8849.0,Two Room,7.0,9.0,45.0,brick,Enough,9600000.0,Old buildings
MAL4068,55.65435,37.488206,ZAO,1.0,1.0,,,1034.0,Underground,12935.0,Two Room,5.0,9.0,,panel,Enough,10800000.0,Old buildings
MAL11475,55.921494,,SVAO,1.0,,,Tsvetnoy Bulvar,941.0,Suburban rail,19917.0,One Room,6.0,17.0,37.7,panel,Poor,7200000.0,Middle-aged buildings
MAL5677,55.606823,37.589535,UAO,1.0,7.0,,Sretensky Bulvar,929.0,Underground,15733.0,Two Room,14.0,26.0,75.0,monolith,,18500000.0,Middle-aged buildings
MAL7545,55.737648,37.681103,CAO,1.0,,4.0,Bibirevo,1002.0,Underground,4268.0,Two Room,1.0,12.0,38.0,block,Enough,10490000.0,Old buildings
MAL467,,37.736195,VAO,1.0,1.0,,CSKA,882.0,Urban rail,8355.0,One Room,,14.0,37.5,brick,,8500000.0,Old buildings
MAL6253,55.541611,37.507699,UZAO,1.0,3.0,9.0,Voykovskaya,655.0,Underground,24636.0,One Room,4.0,9.0,38.9,panel,Enough,6800000.0,Middle-aged buildings
MAL9933,55.730593000000006,37.466628,ZAO,1.0,205.0,8.0,Fonvizinskaya,280.0,Underground,9444.0,One Room,23.0,24.0,40.0,panel,Enough,12400000.0,Middle-aged buildings
MAL8345,55.6860471,37.59662,UZAO,1.0,1.0,,,687.0,Urban rail,6947.0,,1.0,12.0,,block,Enough,8000000.0,Old buildings
MAL2686,55.87918000000001,37.69693,SVAO,1.0,,,Okhotny Ryad,2244.0,Underground,13519.0,One Room,14.0,16.0,34.1,block,,7500000.0,Old buildings
MAL2777,,37.664223,,1.0,1.0,25.0,Okhotny Ryad,302.0,Underground,13519.0,Two Room,1.0,4.0,56.3,brick,,10000000.0,Old buildings
MAL10323,55.6971953,37.5125119,ZAO,1.0,,6.0,Vorontsovskaya,,Underground,,One Room,7.0,23.0,38.1,panel,Good,13450000.0,Middle-aged buildings
MAL57,55.6232024,37.7482036,,2.0,1.0,13.0,Park Pobedy,,Underground,17166.0,Two Room,2.0,12.0,52.0,panel,Enough,9740000.0,Old buildings
MAL11638,55.68540600000001,37.858501,UVAO,1.0,1.0,,Molodyozhnaya,662.0,Underground,,Two Room,,12.0,52.0,panel,Enough,10500000.0,Middle-aged buildings
MAL6654,55.679138,37.565317,,1.0,1.0,14.0,Dubrovka,236.0,Underground,,One Room,3.0,8.0,44.6,brick,Excellent,13700000.0,Old buildings
MAL1521,55.802234,37.404492,SZAO,1.0,62.0,14.0,Bulvar Admirala Ushakova,,Underground,14516.0,Two Room,11.0,12.0,54.0,panel,Good,12900000.0,Middle-aged buildings
MAL4764,55.7525575,37.8021487,VAO,1.0,3.0,13.0,Mendeleyevskaya,779.0,Underground,12458.0,,,,43.2,brick,Enough,7800000.0,Old buildings
MAL2895,55.672672,37.594532,UZAO,1.0,12.0,4.0,Petrovsko-Razumovskaya,995.0,Underground,8821.0,Two Room,1.0,5.0,62.0,brick,Enough,13250000.0,Old buildings
MAL3336,55.859923,37.518237,SAO,1.0,1.0,21.0,Mnyovniki,1947.0,Underground,13417.0,Two Room,3.0,,38.5,panel,Poor,7700000.0,Old buildings
MAL1665,55.67706510000001,37.66975789999999,UAO,1.0,,,Izmaylovskaya,380.0,Underground,8849.0,Two Room,2.0,12.0,,block,Enough,11000000.0,Old buildings
MAL5224,55.7168711,37.79947420000001,,1.0,1.0,,Aminyevskaya,432.0,Underground,11796.0,One Room,,12.0,33.0,monolith,Enough,7600000.0,Old buildings
MAL10493,55.84770500000001,37.370581,SZAO,1.0,,4.0,Novogireyevo,611.0,Underground,19023.0,One Room,10.0,25.0,34.4,panel,,9500000.0,Young buildings
MAL606,55.674722,37.552912,UZAO,1.0,5.0,6.0,Tulskaya,526.0,Underground,9905.0,Two Room,1.0,9.0,37.5,panel,Good,9750000.0,Old buildings
MAL10093,55.8666199,37.6166581,SVAO,1.0,,,Prazhskaya,769.0,,12480.0,,8.0,9.0,43.0,panel,Enough,9000000.0,Old buildings
MAL12010,55.850085,37.511526,SAO,1.0,1.0,8.0,Kuntsevskaya,,Urban rail,11410.0,One Room,8.0,17.0,43.6,monolith,Enough,10000000.0,Middle-aged buildings
MAL7991,,37.854359,VAO,1.0,1.0,4.0,Pionerskaya,953.0,Underground,15751.0,Two Room,8.0,9.0,45.0,panel,Enough,9200000.0,Old buildings
MAL7102,55.63376,37.7396,UAO,1.0,1.0,4.0,Prokshino,273.0,Underground,15539.0,Two Room,,,60.0,panel,Enough,12500000.0,Middle-aged buildings
MAL879,55.886584,37.705598,SVAO,1.0,1.0,5.0,Aviamotornaya,2752.0,Underground,15384.0,,,17.0,,panel,,8100000.0,Young buildings
MAL5317,55.74556460000001,,UVAO,1.0,1.0,,Bulvar Rokossovskogo,1172.0,Underground,6431.0,One Room,,22.0,46.3,monolith,Excellent,14299000.0,Young buildings
MAL11094,55.711437,37.889843,VAO,1.0,,2.0,Sokolinaya Gora,688.0,Underground,17147.0,Two Room,14.0,16.0,,panel,Good,11000000.0,Middle-aged buildings
MAL4116,55.675617,37.632133,UAO,1.0,,3.0,Belorusskaya,1390.0,Underground,,One Room,5.0,,47.7,monolith,Excellent,17000000.0,Young buildings
MAL1926,55.79286800000001,,VAO,1.0,1.0,,,934.0,Underground,12418.0,One Room,3.0,,,block,Enough,8300000.0,Middle-aged buildings
MAL731,55.550173,37.55602,UZAO,1.0,25.0,7.0,Shosse Entuziastov,309.0,,23043.0,Two Room,11.0,16.0,53.8,panel,Good,10700000.0,Middle-aged buildings
MAL2533,55.69818539999999,37.92305089999999,UVAO,2.0,,,,,Underground,20323.0,One Room,19.0,25.0,45.0,panel,Good,8000000.0,Young buildings
MAL8921,55.636656,37.358094,ZAO,1.0,1.0,5.0,Polyanka,,Underground,20688.0,One Room,7.0,14.0,,panel,Enough,8500000.0,Middle-aged buildings
MAL10001,55.869427,37.59479,SVAO,2.0,,9.0,Prazhskaya,860.0,Underground,12480.0,Two Room,,9.0,,panel,,9250000.0,Old buildings
MAL1635,55.68136679999999,37.6956837,,1.0,53.0,14.0,Izmaylovskaya,2052.0,Underground,8849.0,,,19.0,56.8,panel,Good,16400000.0,Young buildings
MAL10223,55.604336,37.534794,,1.0,1.0,7.0,,223.0,Underground,17040.0,One Room,,22.0,40.0,monolith,Good,9600000.0,Middle-aged buildings
MAL5082,55.8579,37.476017,SAO,1.0,1.0,,Universitet,207.0,Underground,14800.0,Two Room,1.0,9.0,,brick,Enough,8500000.0,Old buildings
MAL11215,55.823024,37.665138,SVAO,1.0,1.0,6.0,Dinamo,,,8183.0,Two Room,2.0,,51.0,brick,Enough,11600000.0,Old buildings
MAL5869,,37.71259600000001,,1.0,,18.0,Myakinino,472.0,Underground,17038.0,Two Room,9.0,9.0,43.9,panel,Poor,9000000.0,Old buildings
MAL8449,55.864303,37.372368,SZAO,2.0,1.0,8.0,,1689.0,Underground,19910.0,Two Room,6.0,,,monolith,Enough,9950000.0,Young buildings
MAL11064,55.75052170000001,37.4077046,ZAO,1.0,69.0,,Studencheskaya,703.0,Underground,12992.0,One Room,11.0,12.0,34.0,panel,Good,9650000.0,Old buildings
MAL4138,,37.67281,CAO,1.0,15.0,6.0,Kutuzovskaya,727.0,Underground,3888.0,Two Room,4.0,6.0,68.1,brick,Excellent,15600000.0,Old buildings
MAL5759,55.7554963,37.5210003,CAO,1.0,1.0,,,287.0,Underground,5730.0,One Room,2.0,5.0,31.2,brick,Enough,8100000.0,Old buildings
MAL2573,,37.92395910000001,UVAO,2.0,2.0,36.0,Dmitrievskaya,657.0,Underground,20323.0,,,17.0,62.2,panel,Good,11500000.0,Young buildings
MAL8616,55.806631,37.57952,SAO,1.0,1.0,7.0,Pyatnitskoye Shosse,,Underground,6575.0,Two Room,3.0,5.0,44.1,block,Good,10590000.0,Old buildings
MAL29,55.6091073,37.74043,UAO,2.0,,8.0,Park Pobedy,785.0,Underground,17166.0,Two Room,6.0,9.0,45.0,panel,Good,8990000.0,Old buildings
MAL1446,55.7411277,37.5102925,ZAO,1.0,1.0,,Annino,302.0,Underground,6436.0,Two Room,3.0,35.0,,monolith,Poor,13700000.0,Middle-aged buildings
MAL2398,55.6994953,37.9366275,UVAO,1.0,,,Dmitrievskaya,662.0,Underground,20323.0,Two Room,,,,panel,Poor,10000000.0,Young buildings
MAL5896,55.611124,37.709344,UAO,1.0,3.0,12.0,Myakinino,,Underground,,One Room,4.0,9.0,33.1,panel,Enough,7200000.0,Old buildings
MAL4434,55.72919939999999,37.7627259,UVAO,1.0,24.0,,Ulitsa Starokachalovskaya,,Underground,9000.0,Two Room,3.0,5.0,41.0,brick,Good,10500000.0,Old buildings
MAL6028,55.6772865,37.7505435,UVAO,2.0,292.0,23.0,Medvedkovo,,Underground,12430.0,One Room,7.0,12.0,32.7,panel,Enough,7350000.0,Middle-aged buildings
MAL5966,55.854835,37.439275,SZAO,2.0,7.0,,Butyrskaya,,Underground,16361.0,,5.0,9.0,44.0,panel,Enough,10500000.0,Old buildings
MAL10946,55.7828694,,,1.0,,6.0,Filyovsky Park,,Underground,,Two Room,,17.0,,panel,Enough,16500000.0,Middle-aged buildings
MAL4592,,37.7377596,UVAO,1.0,1.0,6.0,Timiryazevskaya,,Underground,8722.0,One Room,1.0,5.0,,panel,Enough,6900000.0,Old buildings
MAL5913,,37.72681779999999,UAO,1.0,1.0,6.0,Myakinino,828.0,,17038.0,Two Room,2.0,12.0,,panel,Enough,8700000.0,Old buildings
MAL4825,55.7519238,37.835170700000006,VAO,1.0,1.0,,Mendeleyevskaya,1288.0,Underground,12458.0,,9.0,9.0,44.4,panel,Good,10400000.0,Old buildings
MAL3503,,37.587847,UZAO,1.0,,6.0,Belomorskaya,986.0,Underground,20559.0,One Room,,14.0,41.7,panel,Good,8180000.0,Middle-aged buildings
MAL11157,55.842251,37.384873,SZAO,1.0,1.0,,Avtozavodskaya,882.0,Underground,17194.0,Two Room,16.0,17.0,,panel,Enough,10500000.0,Middle-aged buildings
MAL4312,55.671108,37.743992,UVAO,1.0,,7.0,Krasnogvardeyskaya,1054.0,,11186.0,Two Room,15.0,17.0,57.0,panel,Enough,12450000.0,Middle-aged buildings
MAL207,55.703378,37.75647,UVAO,1.0,1.0,24.0,Kiyevskaya,488.0,Underground,10612.0,Two Room,1.0,14.0,,panel,Good,12300000.0,Middle-aged buildings
MAL8563,55.842105,37.569045,SAO,1.0,218.0,,Nagornaya,379.0,Underground,10236.0,Two Room,,8.0,68.0,brick,Excellent,15600000.0,Old buildings
MAL1386,55.585652,37.64197100000001,UAO,1.0,1.0,1.0,Fili,1751.0,Suburban rail,18065.0,One Room,2.0,,32.6,panel,Enough,6650000.0,Old buildings
MAL9279,55.778026,37.540147,,1.0,1.0,6.0,Sportivnaya,650.0,Underground,4919.0,Two Room,5.0,19.0,56.1,panel,Excellent,16950000.0,Young buildings
MAL6609,55.67225500000001,,,1.0,1.0,13.0,,,Underground,8931.0,One Room,,17.0,39.0,panel,Enough,9000000.0,Middle-aged buildings
MAL2525,,37.9420436,UVAO,1.0,1.0,36.0,Dmitrievskaya,890.0,Underground,20323.0,One Room,7.0,17.0,35.6,panel,Good,6800000.0,Middle-aged buildings
MAL262,,37.7727216,UVAO,1.0,,15.0,Kiyevskaya,783.0,Underground,10612.0,Two Room,9.0,9.0,38.0,block,,8000000.0,Old buildings
MAL4703,55.76332160000001,37.7996651,VAO,1.0,196.0,17.0,Mendeleyevskaya,1546.0,Underground,12458.0,Two Room,4.0,5.0,44.0,brick,Excellent,8400000.0,Old buildings
MAL7605,55.8149723,37.6278008,SVAO,2.0,,,Rostokino,762.0,Monorail,7775.0,,,8.0,36.5,block,Enough,9700000.0,Old buildings
MAL3145,55.8475651,37.628212,,1.0,1.0,4.0,Kommunarka,706.0,Underground,10400.0,One Room,13.0,24.0,40.03,monolith,Good,13500000.0,Young buildings
MAL566,55.669249,37.568192,UZAO,1.0,1.0,11.0,,,Underground,9905.0,One Room,13.0,17.0,38.6,panel,Good,13500000.0,Middle-aged buildings
MAL44,55.62386,37.73837,UAO,1.0,3.0,9.0,Park Pobedy,950.0,Underground,17166.0,One Room,4.0,9.0,33.0,panel,Good,8000000.0,Old buildings
MAL8899,,37.343362,ZAO,2.0,2.0,,Polyanka,1494.0,Underground,20688.0,,,17.0,,panel,Enough,7700000.0,Middle-aged buildings
MAL3149,55.8475651,37.628212,SVAO,2.0,28.0,,Kommunarka,706.0,Underground,10400.0,One Room,3.0,24.0,45.0,monolith,Good,13000000.0,Young buildings
MAL8531,55.790423,37.680499,VAO,1.0,2.0,10.0,Petrovsky Park,,Underground,5761.0,One Room,14.0,16.0,36.8,panel,Good,11500000.0,Middle-aged buildings
MAL9458,,37.7507379,,1.0,,,Khovrino,1084.0,Underground,13657.0,One Room,4.0,14.0,36.1,monolith,Enough,7200000.0,Middle-aged buildings
MAL2054,55.818286,37.8032,VAO,1.0,1.0,20.0,Novokuznetskaya,975.0,Underground,13108.0,One Room,4.0,,31.0,monolith,Enough,6700000.0,Old buildings
MAL3049,55.71481,,UVAO,1.0,1.0,6.0,Kashirskaya,,,13469.0,Two Room,19.0,24.0,54.9,monolith,Enough,12000000.0,Young buildings
MAL1619,55.68505,37.66656500000001,UAO,1.0,146.0,9.0,Izmaylovskaya,866.0,Underground,8849.0,,4.0,21.0,38.0,panel,Good,13000000.0,Middle-aged buildings
MAL10642,55.64870139999999,37.6044115,UZAO,1.0,1.0,18.0,,,Underground,,Two Room,1.0,16.0,53.9,panel,Enough,12200000.0,Old buildings
MAL4918,55.849297,37.411562,SZAO,1.0,,9.0,Buninskaya Alleya,,Underground,,,6.0,22.0,58.1,brick,,13300000.0,Middle-aged buildings
MAL2130,55.8094534,37.81886179999999,VAO,1.0,,,Novokuznetskaya,1288.0,Underground,13108.0,Two Room,5.0,5.0,44.9,panel,Enough,8300000.0,Old buildings
MAL6260,55.541428,37.512074,UZAO,1.0,,6.0,Voykovskaya,453.0,Underground,,One Room,10.0,14.0,,panel,Poor,7300000.0,Middle-aged buildings
MAL8341,55.682168,37.594225,UZAO,,1.0,7.0,Mezhdunarodnaya,1105.0,Urban rail,6947.0,One Room,24.0,24.0,48.0,panel,,12950000.0,Middle-aged buildings
MAL9434,55.652298,37.73244,,2.0,1.0,20.0,Khovrino,879.0,Underground,13657.0,,,14.0,52.0,monolith,,11200000.0,Middle-aged buildings
MAL5467,,37.4898314,UZAO,1.0,1.0,3.0,,,Underground,16362.0,One Room,,9.0,35.0,panel,Enough,8500000.0,Old buildings
MAL7994,55.70993100000001,37.85453,VAO,1.0,1.0,2.0,,828.0,Underground,15751.0,Two Room,7.0,9.0,45.0,panel,Good,9200000.0,Old buildings
MAL8427,55.82219300000001,37.56064600000001,SAO,1.0,1.0,9.0,,1018.0,Underground,7829.0,Two Room,4.0,9.0,,brick,,11900000.0,Old buildings
MAL4152,,37.6677499,UVAO,1.0,1.0,6.0,Kutuzovskaya,,Underground,3888.0,Two Room,4.0,9.0,45.0,brick,Good,12900000.0,Old buildings
MAL570,,37.5380385,UZAO,1.0,1.0,15.0,Tulskaya,1108.0,Underground,,Two Room,6.0,9.0,37.8,brick,Excellent,11500000.0,Old buildings
MAL4257,55.794234,37.613799,SVAO,1.0,1.0,7.0,Botanichesky Sad,159.0,,4616.0,Two Room,1.0,5.0,58.0,block,Enough,13000000.0,Old buildings
MAL6431,55.783635,37.458337,SZAO,1.0,,,Chertanovskaya,2754.0,Underground,,Two Room,11.0,24.0,56.0,monolith,,14500000.0,Middle-aged buildings
MAL4096,55.675617,37.632133,UAO,1.0,205.0,2.0,Belorusskaya,1390.0,Underground,7365.0,Two Room,2.0,10.0,,monolith,Good,19000000.0,Young buildings
MAL1577,55.80476899999999,37.408454,SZAO,1.0,1.0,10.0,Bulvar Admirala Ushakova,,Underground,,Two Room,10.0,12.0,52.3,panel,Enough,11700000.0,Old buildings
